time_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm,fx_n_filtered,fy_n_filtered,fz_n_filtered,mx_nm_filtered,my_nm_filtered,mz_nm_filtered,mass_g,stable_mass_g
23.060605,-0.020000,-0.060000,0.120000,0.000000,0.000000,0.000000,0.059133,0.058017,0.093294,-0.004054,0.000070,0.000000,6.633,2.318
23.080640,0.080000,0.000000,0.060000,0.000000,0.000000,0.000000,0.061219,0.052216,0.089965,-0.003649,0.000063,0.000000,6.293,2.279
23.100698,0.180000,0.060000,0.000000,0.000000,0.000000,0.000000,0.073097,0.052994,0.080968,-0.003284,0.000057,0.000000,5.376,2.269
23.120760,-0.040000,0.020000,0.120000,0.000000,0.000000,0.000000,0.061788,0.049695,0.084871,-0.002955,0.000051,0.000000,5.774,2.264
23.140655,-0.020000,0.260000,0.020000,-0.020000,0.000000,0.000000,0.053609,0.070725,0.078384,-0.004660,0.000046,0.000000,5.112,2.268
23.160724,0.000000,0.160000,0.020000,-0.020000,0.000000,0.000000,0.048248,0.079653,0.072546,-0.006194,0.000041,0.000000,4.517,2.275
23.180645,0.140000,0.220000,0.000000,-0.020000,0.000000,0.000000,0.057423,0.093687,0.065291,-0.007575,0.000037,0.000000,3.777,2.269
23.200687,0.000000,0.200000,0.000000,-0.020000,0.000000,0.000000,0.051681,0.104319,0.058762,-0.008817,0.000033,0.000000,3.111,2.240
23.220744,0.040000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.050513,0.093887,0.042886,-0.007935,0.000030,0.000000,1.493,2.189
23.240672,0.020000,0.180000,-0.060000,-0.020000,0.000000,0.000000,0.047462,0.102498,0.032597,-0.009142,0.000027,0.000000,0.443,2.106
23.260708,0.040000,0.140000,-0.040000,0.000000,0.000000,0.000000,0.046715,0.106248,0.025338,-0.008228,0.000024,0.000000,-0.297,2.052
23.280628,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.042044,0.095623,0.012804,-0.007405,0.000022,0.000000,-1.575,1.983
23.300666,0.040000,0.060000,0.000000,0.000000,0.000000,0.000000,0.041839,0.092061,0.011523,-0.006664,0.000020,0.000000,-1.706,1.921
23.320718,0.060000,0.060000,-0.140000,0.000000,0.000000,0.000000,0.043656,0.088855,-0.003629,-0.005998,0.000018,0.000000,-3.251,1.812
23.340778,0.080000,0.020000,0.100000,0.000000,0.000000,0.000000,0.047290,0.081970,0.006734,-0.005398,0.000016,0.000000,-2.194,1.722
23.360692,0.060000,0.000000,0.120000,0.000000,0.000000,0.000000,0.048561,0.073773,0.018061,-0.004858,0.000014,0.000000,-1.039,1.702
23.380611,0.120000,0.000000,0.080000,0.000000,0.000000,0.000000,0.055705,0.066395,0.024254,-0.004373,0.000013,0.000000,-0.407,1.664
23.400657,0.200000,0.020000,0.020000,0.000000,0.000000,0.000000,0.070134,0.061756,0.023829,-0.003935,0.000012,0.000000,-0.451,1.577
23.420705,0.000000,0.200000,-0.080000,0.000000,0.000000,0.000000,0.063121,0.075580,0.013446,-0.003542,0.000010,0.000000,-1.509,1.465
23.440623,0.080000,0.240000,0.000000,-0.020000,0.000000,0.000000,0.064809,0.092022,0.012102,-0.005188,0.000009,0.000000,-1.647,1.365
23.460675,0.060000,0.080000,0.040000,0.000000,0.000000,0.000000,0.064328,0.090820,0.014891,-0.004669,0.000008,0.000000,-1.362,1.324
23.480736,0.020000,0.060000,0.140000,0.000000,0.000000,0.000000,0.059895,0.087738,0.027402,-0.004202,0.000008,0.000000,-0.086,1.267
23.500843,0.000000,0.080000,-0.040000,0.000000,0.000000,0.000000,0.053906,0.086964,0.020662,-0.003782,0.000007,0.000000,-0.774,1.227
23.520863,0.200000,0.060000,0.140000,0.000000,0.000000,0.000000,0.068515,0.084268,0.032596,-0.003404,0.000006,0.000000,0.443,1.183
23.540818,0.000000,0.220000,0.160000,-0.020000,0.000000,0.000000,0.061664,0.097841,0.045336,-0.005063,0.000006,0.000000,1.742,1.140
23.560810,0.200000,0.140000,0.040000,0.000000,0.000000,0.000000,0.075497,0.102057,0.044803,-0.004557,0.000005,0.000000,1.688,1.097
23.580850,0.020000,0.200000,0.060000,-0.020000,0.000000,0.000000,0.069947,0.111851,0.046322,-0.006101,0.000005,0.000000,1.843,1.111
23.600666,0.000000,0.120000,-0.100000,-0.020000,0.000000,0.000000,0.062953,0.112666,0.031690,-0.007491,0.000004,0.000000,0.351,1.083
23.620704,0.060000,0.060000,-0.020000,0.000000,0.000000,0.000000,0.062657,0.107399,0.026521,-0.006742,0.000004,0.000000,-0.176,1.070
23.640776,0.100000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.066392,0.092660,0.023869,-0.006068,0.000003,0.000000,-0.447,1.095
23.660694,0.020000,-0.020000,0.020000,0.000000,0.000000,0.000000,0.061753,0.081394,0.023482,-0.005461,0.000003,0.000000,-0.486,1.126
23.680705,0.040000,-0.040000,0.020000,0.000000,0.000000,0.000000,0.059577,0.069254,0.023134,-0.004915,0.000003,0.000000,-0.522,1.141
23.700636,0.080000,0.140000,0.060000,0.000000,0.000000,0.000000,0.061620,0.076329,0.026820,-0.004423,0.000002,0.000000,-0.146,1.163
23.720678,0.240000,0.080000,-0.100000,0.000000,0.020000,0.000000,0.079458,0.076696,0.014138,-0.003981,0.002002,0.000000,-1.439,1.118
23.740826,0.120000,0.080000,0.100000,0.000000,0.000000,0.000000,0.083512,0.077026,0.022725,-0.003583,0.001802,0.000000,-0.563,1.114
23.760782,0.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093161,0.069324,0.020452,-0.003225,0.001622,0.000000,-0.795,1.085
23.780715,0.120000,-0.060000,0.000000,0.000000,0.000000,0.000000,0.095845,0.056391,0.018407,-0.002902,0.001460,0.000000,-1.004,1.031
23.800763,0.080000,0.000000,0.080000,0.000000,0.000000,0.000000,0.094260,0.050752,0.024566,-0.002612,0.001314,0.000000,-0.376,1.011
23.820808,0.240000,0.080000,0.160000,0.000000,0.020000,0.000000,0.108834,0.053677,0.038110,-0.002351,0.003182,0.000000,1.006,1.051
23.840746,0.080000,0.080000,0.020000,0.000000,0.000000,0.000000,0.105951,0.056309,0.036299,-0.002116,0.002864,0.000000,0.821,1.078
23.860645,0.120000,0.000000,0.060000,0.000000,0.000000,0.000000,0.107356,0.050678,0.038669,-0.001904,0.002578,0.000000,1.063,1.106
23.880684,0.100000,-0.020000,0.400000,0.000000,0.000000,0.000000,0.106620,0.043611,0.074802,-0.001714,0.002320,0.000000,4.747,1.217
23.900758,0.060000,0.040000,0.120000,0.000000,0.000000,0.000000,0.101958,0.043249,0.079322,-0.001542,0.002088,0.000000,5.208,1.342
23.920816,0.000000,0.020000,-0.080000,0.000000,0.000000,0.000000,0.091762,0.040925,0.063390,-0.001388,0.001879,0.000000,3.583,1.397
23.940695,0.140000,0.000000,0.220000,0.000000,0.000000,0.000000,0.096586,0.036832,0.079051,-0.001249,0.001691,0.000000,5.180,1.462
23.960602,0.080000,0.100000,0.120000,0.000000,0.000000,0.000000,0.094927,0.043149,0.083146,-0.001124,0.001522,0.000000,5.598,1.505
23.980646,0.080000,0.180000,0.100000,-0.020000,0.000000,0.000000,0.093435,0.056834,0.084831,-0.003012,0.001370,0.000000,5.770,1.528
24.000687,0.140000,0.180000,0.120000,-0.020000,0.000000,0.000000,0.098091,0.069151,0.088348,-0.004711,0.001233,0.000000,6.128,1.560
24.020618,0.080000,0.180000,-0.020000,-0.020000,0.000000,0.000000,0.096282,0.080236,0.077513,-0.006240,0.001110,0.000000,5.024,1.536
24.040679,0.060000,0.000000,0.160000,0.000000,0.000000,0.000000,0.092654,0.072212,0.085762,-0.005616,0.000999,0.000000,5.865,1.527
24.060743,0.000000,0.080000,0.080000,0.000000,0.000000,0.000000,0.083388,0.072991,0.085186,-0.005054,0.000899,0.000000,5.806,1.510
24.080792,0.140000,0.120000,0.060000,0.000000,0.000000,0.000000,0.089050,0.077692,0.082667,-0.004549,0.000809,0.000000,5.549,1.495
24.100720,0.060000,-0.020000,0.240000,0.000000,0.000000,0.000000,0.086145,0.067923,0.098400,-0.004094,0.000728,0.000000,7.153,1.531
24.120785,0.160000,0.240000,0.240000,-0.020000,0.000000,0.000000,0.093530,0.085130,0.112560,-0.005684,0.000655,0.000000,8.597,1.587
24.140699,0.340000,0.120000,0.220000,0.000000,0.020000,0.000000,0.118177,0.088617,0.123304,-0.005116,0.002590,0.000000,9.693,1.679
24.160749,0.100000,0.120000,0.140000,0.000000,0.000000,0.000000,0.116359,0.091756,0.124974,-0.004604,0.002331,0.000000,9.863,1.786
24.180783,0.120000,0.060000,0.200000,0.000000,0.000000,0.000000,0.116724,0.088580,0.132476,-0.004144,0.002098,0.000000,10.628,1.923
24.200711,0.180000,0.120000,0.460000,0.000000,0.000000,0.000000,0.123051,0.091722,0.165229,-0.003730,0.001888,0.000000,13.968,2.140
24.220751,0.020000,0.040000,0.360000,0.000000,0.000000,0.000000,0.112746,0.086550,0.184706,-0.003357,0.001699,0.000000,15.954,2.429
24.240653,0.040000,0.120000,0.240000,0.000000,0.000000,0.000000,0.105471,0.089895,0.190235,-0.003021,0.001529,0.000000,16.518,2.751
24.260842,0.140000,0.120000,0.340000,0.000000,0.000000,0.000000,0.108924,0.092905,0.205212,-0.002719,0.001376,0.000000,18.045,3.118
24.280756,0.120000,0.000000,-0.040000,0.000000,0.000000,0.000000,0.110032,0.083615,0.180691,-0.002447,0.001239,0.000000,15.545,3.460
24.300676,0.060000,0.120000,0.160000,0.000000,0.000000,0.000000,0.105029,0.087253,0.178622,-0.002202,0.001115,0.000000,15.334,3.801
24.320719,0.180000,0.260000,0.380000,-0.020000,0.000000,0.000000,0.112526,0.104528,0.198759,-0.003982,0.001003,0.000000,17.387,4.214
24.340832,0.120000,0.120000,0.160000,0.000000,0.000000,0.000000,0.113273,0.106075,0.194883,-0.003584,0.000903,0.000000,16.992,4.597
24.360714,0.120000,0.060000,0.220000,0.000000,0.000000,0.000000,0.113946,0.101468,0.197395,-0.003225,0.000813,0.000000,17.248,4.963
24.380778,0.020000,0.120000,0.200000,-0.020000,0.000000,0.000000,0.104551,0.103321,0.197656,-0.004903,0.000731,0.000000,17.275,5.317
24.400681,-0.060000,0.020000,0.200000,0.000000,0.000000,0.000000,0.088096,0.094989,0.197890,-0.004413,0.000658,0.000000,17.299,5.672
24.420725,0.080000,0.100000,0.180000,0.000000,0.000000,0.000000,0.087287,0.095490,0.196101,-0.003971,0.000592,0.000000,17.116,6.044
24.440614,0.180000,0.120000,0.180000,0.000000,0.000000,0.000000,0.096558,0.097941,0.194491,-0.003574,0.000533,0.000000,16.952,6.416
24.460666,0.040000,0.240000,0.180000,-0.020000,0.000000,0.000000,0.090902,0.112147,0.193042,-0.005217,0.000480,0.000000,16.804,6.779
24.480735,0.140000,-0.020000,0.100000,0.000000,0.000000,0.000000,0.095812,0.098932,0.183738,-0.004695,0.000432,0.000000,15.855,7.098
24.500906,0.160000,0.140000,0.160000,0.000000,0.000000,0.000000,0.102231,0.103039,0.181364,-0.004226,0.000389,0.000000,15.613,7.426
24.520747,0.060000,0.200000,0.240000,-0.020000,0.000000,0.000000,0.098008,0.112735,0.187228,-0.005803,0.000350,0.000000,16.211,7.741
24.540753,0.100000,-0.020000,0.400000,0.000000,0.000000,0.000000,0.098207,0.099462,0.208505,-0.005223,0.000315,0.000000,18.381,8.074
24.560670,0.140000,0.240000,0.200000,-0.020000,0.000000,0.000000,0.102386,0.113515,0.207654,-0.006700,0.000283,0.000000,18.294,8.406
24.580713,0.000000,0.120000,0.140000,0.000000,0.000000,0.000000,0.092148,0.114164,0.200889,-0.006030,0.000255,0.000000,17.604,8.722
24.600785,0.020000,0.060000,0.100000,0.000000,0.000000,0.000000,0.084933,0.108747,0.190800,-0.005427,0.000230,0.000000,16.576,9.046
24.620699,0.300000,0.260000,0.300000,0.000000,0.000000,0.000000,0.106440,0.123873,0.201720,-0.004885,0.000207,0.000000,17.689,9.403
24.640746,-0.080000,0.080000,0.160000,0.000000,0.000000,0.000000,0.087796,0.119485,0.197548,-0.004396,0.000186,0.000000,17.264,9.758
24.660783,0.140000,0.100000,0.260000,0.000000,0.000000,0.000000,0.093016,0.117537,0.203793,-0.003957,0.000167,0.000000,17.901,10.125
24.680717,0.020000,0.240000,-0.080000,-0.020000,0.000000,0.000000,0.085714,0.129783,0.175414,-0.005561,0.000151,0.000000,15.007,10.436
24.700756,0.160000,0.120000,0.100000,0.000000,0.000000,0.000000,0.093143,0.128805,0.167872,-0.005005,0.000136,0.000000,14.238,10.724
24.720690,-0.040000,0.000000,0.220000,0.000000,0.000000,0.000000,0.079829,0.115924,0.173085,-0.004504,0.000122,0.000000,14.769,11.048
24.740724,0.040000,0.220000,0.280000,-0.020000,0.000000,0.000000,0.075846,0.126332,0.183777,-0.006054,0.000110,0.000000,15.859,11.376
24.760794,0.040000,0.100000,0.360000,0.000000,0.000000,0.000000,0.072261,0.123699,0.201399,-0.005449,0.000099,0.000000,17.656,11.745
24.780672,0.100000,0.120000,-0.060000,0.000000,0.000000,0.000000,0.075035,0.123329,0.175259,-0.004904,0.000089,0.000000,14.991,12.065
24.800737,0.040000,0.180000,0.120000,0.000000,0.000000,0.000000,0.071532,0.128996,0.169733,-0.004413,0.000080,0.000000,14.427,12.361
24.820795,0.120000,0.220000,0.220000,-0.020000,0.000000,0.000000,0.076378,0.138096,0.174760,-0.005972,0.000072,0.000000,14.940,12.640
24.840710,0.160000,0.100000,0.400000,0.000000,0.000000,0.000000,0.084741,0.134287,0.197284,-0.005375,0.000065,0.000000,17.237,12.968
24.860762,0.040000,0.140000,0.120000,-0.020000,0.000000,0.000000,0.080267,0.134858,0.189556,-0.006837,0.000058,0.000000,16.449,13.276
24.880701,0.100000,0.080000,0.160000,0.000000,0.000000,0.000000,0.082240,0.129372,0.186600,-0.006154,0.000053,0.000000,16.147,13.504
24.900730,0.060000,0.180000,0.300000,-0.020000,0.000000,0.000000,0.080016,0.134435,0.197940,-0.007538,0.000047,0.000000,17.304,13.746
24.920703,0.000000,0.140000,0.360000,-0.020000,0.000000,0.000000,0.072014,0.134992,0.214146,-0.008784,0.000043,0.000000,18.956,14.053
24.940704,0.140000,0.120000,0.220000,0.000000,0.000000,0.000000,0.078813,0.133492,0.214731,-0.007906,0.000038,0.000000,19.016,14.330
24.960745,0.140000,0.160000,0.240000,-0.020000,0.000000,0.000000,0.084932,0.136143,0.217258,-0.009115,0.000034,0.000000,19.274,14.603
24.980667,-0.020000,0.080000,0.300000,0.000000,0.000000,0.000000,0.074438,0.130529,0.225532,-0.008204,0.000031,0.000000,20.117,14.890
25.000737,0.140000,0.160000,0.300000,-0.020000,0.000000,0.000000,0.080995,0.133476,0.232979,-0.009383,0.000028,0.000000,20.877,15.185
25.020624,0.080000,0.060000,0.220000,0.000000,0.000000,0.000000,0.080895,0.126128,0.231681,-0.008445,0.000025,0.000000,20.744,15.500
25.040683,0.080000,0.200000,0.460000,-0.020000,0.000000,0.000000,0.080806,0.133516,0.254513,-0.009601,0.000023,0.000000,23.073,15.844
25.060492,0.140000,-0.080000,0.060000,0.000000,0.000000,0.000000,0.086725,0.112164,0.235062,-0.008641,0.000020,0.000000,21.089,16.150
25.080653,-0.040000,-0.080000,0.040000,0.000000,0.000000,0.000000,0.074053,0.092948,0.215556,-0.007776,0.000018,0.000000,19.100,16.421
25.100848,0.160000,0.060000,0.100000,0.000000,0.000000,0.000000,0.082647,0.089653,0.204000,-0.006999,0.000016,0.000000,17.922,16.636
25.120752,0.020000,0.000000,0.020000,0.000000,0.000000,0.000000,0.076383,0.080688,0.185600,-0.006299,0.000015,0.000000,16.045,16.785
25.140669,0.060000,0.000000,0.100000,0.000000,0.000000,0.000000,0.074744,0.072619,0.177040,-0.005669,0.000013,0.000000,15.172,16.895
25.160705,0.040000,0.000000,-0.140000,0.000000,0.000000,0.000000,0.071270,0.065357,0.145336,-0.005102,0.000012,0.000000,11.940,16.936
25.180657,0.140000,0.000000,0.140000,0.000000,0.000000,0.000000,0.078143,0.058821,0.144802,-0.004592,0.000011,0.000000,11.885,16.961
25.200697,0.100000,0.120000,0.100000,0.000000,0.000000,0.000000,0.080329,0.064939,0.140322,-0.004133,0.000010,0.000000,11.428,16.910
25.220743,0.240000,-0.020000,0.280000,0.000000,0.020000,0.000000,0.096296,0.056445,0.154290,-0.003719,0.002009,0.000000,12.853,16.848
25.240631,0.200000,0.060000,0.280000,0.000000,0.000000,0.000000,0.106666,0.056801,0.166861,-0.003348,0.001808,0.000000,14.134,16.801
25.260713,-0.080000,0.000000,0.060000,0.000000,0.000000,0.000000,0.088000,0.051121,0.156175,-0.003013,0.001627,0.000000,13.045,16.701
25.280746,0.100000,0.080000,0.020000,0.000000,0.000000,0.000000,0.089200,0.054009,0.142557,-0.002711,0.001464,0.000000,11.656,16.623
25.300722,0.160000,0.120000,0.060000,0.000000,0.000000,0.000000,0.096280,0.060608,0.134302,-0.002440,0.001318,0.000000,10.814,16.533
25.320752,0.000000,0.240000,0.040000,-0.020000,0.000000,0.000000,0.086652,0.078547,0.124871,-0.004196,0.001186,0.000000,9.853,16.382
25.340801,0.080000,0.120000,0.060000,0.000000,0.000000,0.000000,0.085987,0.082692,0.118384,-0.003777,0.001068,0.000000,9.191,16.226
25.360709,0.040000,0.060000,-0.040000,0.000000,0.000000,0.000000,0.081388,0.080423,0.102546,-0.003399,0.000961,0.000000,7.576,16.032
25.380735,0.140000,-0.040000,0.100000,0.000000,0.000000,0.000000,0.087249,0.068381,0.102291,-0.003059,0.000865,0.000000,7.550,15.838
25.400658,0.200000,-0.020000,0.100000,0.000000,0.000000,0.000000,0.098524,0.059543,0.102062,-0.002753,0.000778,0.000000,7.527,15.642
25.420725,0.060000,-0.060000,0.020000,0.000000,0.000000,0.000000,0.094672,0.047588,0.093856,-0.002478,0.000700,0.000000,6.690,15.434
25.440792,0.240000,0.180000,0.120000,-0.020000,0.020000,0.000000,0.109205,0.060830,0.096470,-0.004230,0.002630,0.000000,6.957,15.234
25.460824,0.020000,0.140000,0.100000,0.000000,0.000000,0.000000,0.100284,0.068747,0.096823,-0.003807,0.002367,0.000000,6.993,15.038
25.480762,0.200000,0.060000,0.000000,0.000000,0.000000,0.000000,0.110256,0.067872,0.087141,-0.003426,0.002131,0.000000,6.005,14.841
25.500887,0.000000,0.060000,0.180000,0.000000,0.000000,0.000000,0.099230,0.067085,0.096427,-0.003084,0.001918,0.000000,6.952,14.668
25.520724,0.060000,-0.100000,0.100000,0.000000,0.000000,0.000000,0.095307,0.050376,0.096784,-0.002775,0.001726,0.000000,6.989,14.483
25.540780,0.000000,-0.020000,0.080000,0.000000,0.000000,0.000000,0.085776,0.043339,0.095106,-0.002498,0.001553,0.000000,6.818,14.252
25.560665,0.100000,0.040000,0.020000,0.000000,0.000000,0.000000,0.087199,0.043005,0.087595,-0.002248,0.001398,0.000000,6.052,14.007
25.580716,0.000000,0.140000,0.020000,-0.020000,0.000000,0.000000,0.078479,0.052704,0.080836,-0.004023,0.001258,0.000000,5.362,13.762
25.600785,0.100000,0.020000,0.100000,0.000000,0.000000,0.000000,0.080631,0.049434,0.082752,-0.003621,0.001132,0.000000,5.558,13.542
25.620697,0.160000,0.180000,0.220000,-0.020000,0.000000,0.000000,0.088568,0.062490,0.096477,-0.005259,0.001019,0.000000,6.957,13.327
25.640733,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.089711,0.056241,0.086829,-0.004733,0.000917,0.000000,5.974,13.101
25.660655,0.060000,0.000000,0.020000,0.000000,0.000000,0.000000,0.086740,0.050617,0.080146,-0.004260,0.000825,0.000000,5.292,12.849
25.680682,0.020000,0.100000,0.040000,0.000000,0.000000,0.000000,0.080066,0.055556,0.076132,-0.003834,0.000743,0.000000,4.883,12.647
25.700601,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.082059,0.050000,0.068518,-0.003450,0.000669,0.000000,4.106,12.444
25.720646,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083853,0.045000,0.061667,-0.003105,0.000602,0.000000,3.408,12.217
25.740686,0.120000,0.000000,0.220000,0.000000,0.000000,0.000000,0.087468,0.040500,0.077500,-0.002795,0.000542,0.000000,5.022,12.000
25.760633,0.200000,0.060000,-0.060000,0.000000,0.000000,0.000000,0.098721,0.042450,0.063750,-0.002515,0.000487,0.000000,3.620,11.719
25.780647,0.020000,0.140000,-0.040000,0.000000,0.000000,0.000000,0.090849,0.052205,0.053375,-0.002264,0.000439,0.000000,2.562,11.471
25.800592,0.000000,0.200000,0.120000,-0.020000,0.000000,0.000000,0.081764,0.066985,0.060037,-0.004037,0.000395,0.000000,3.242,11.247
25.820644,0.080000,0.060000,-0.160000,0.000000,0.000000,0.000000,0.081588,0.066286,0.038034,-0.003634,0.000355,0.000000,0.998,10.968
25.840696,0.020000,0.060000,-0.060000,0.000000,0.000000,0.000000,0.075429,0.065657,0.028230,-0.003270,0.000320,0.000000,-0.002,10.623
25.860610,-0.040000,0.060000,0.060000,0.000000,0.000000,0.000000,0.063886,0.065092,0.031407,-0.002943,0.000288,0.000000,0.322,10.301
25.880648,-0.020000,0.040000,-0.080000,0.000000,0.000000,0.000000,0.055498,0.062583,0.020267,-0.002649,0.000259,0.000000,-0.814,9.962
25.900703,-0.020000,0.120000,0.060000,-0.020000,0.000000,0.000000,0.047948,0.068324,0.024240,-0.004384,0.000233,0.000000,-0.409,9.607
25.920709,0.060000,0.080000,0.280000,0.000000,0.000000,0.000000,0.049153,0.069492,0.049816,-0.003946,0.000210,0.000000,2.199,9.272
25.940579,0.160000,0.120000,0.160000,0.000000,0.000000,0.000000,0.060238,0.074543,0.060834,-0.003551,0.000189,0.000000,3.323,8.958
25.960593,0.020000,0.060000,0.060000,0.000000,0.000000,0.000000,0.056214,0.073088,0.060751,-0.003196,0.000170,0.000000,3.314,8.639
25.980643,0.080000,0.080000,0.220000,0.000000,0.000000,0.000000,0.058593,0.073780,0.076676,-0.002876,0.000153,0.000000,4.938,8.336
26.000574,0.120000,0.120000,0.240000,0.000000,0.000000,0.000000,0.064733,0.078402,0.093008,-0.002589,0.000138,0.000000,6.604,8.050
26.020593,0.240000,0.240000,0.080000,-0.020000,0.000000,0.000000,0.082260,0.094561,0.091707,-0.004330,0.000124,0.000000,6.471,7.765
26.040666,0.040000,0.180000,0.220000,-0.020000,0.000000,0.000000,0.078034,0.103105,0.104537,-0.005897,0.000112,0.000000,7.779,7.459
26.060581,0.180000,0.120000,0.140000,0.000000,0.000000,0.000000,0.088231,0.104795,0.108083,-0.005307,0.000100,0.000000,8.141,7.200
26.080663,0.120000,0.140000,0.140000,0.000000,0.000000,0.000000,0.091408,0.108315,0.111275,-0.004776,0.000090,0.000000,8.466,6.987
26.100672,0.000000,0.160000,0.280000,-0.020000,0.000000,0.000000,0.082267,0.113484,0.128147,-0.006299,0.000081,0.000000,10.187,6.833
26.120604,0.100000,0.080000,0.060000,0.000000,0.000000,0.000000,0.084040,0.110135,0.121333,-0.005669,0.000073,0.000000,9.492,6.701
26.140646,0.000000,0.040000,0.100000,0.000000,0.000000,0.000000,0.075636,0.103122,0.119199,-0.005102,0.000066,0.000000,9.274,6.584
26.160571,0.080000,0.180000,0.240000,-0.020000,0.000000,0.000000,0.076072,0.110810,0.131279,-0.006592,0.000059,0.000000,10.506,6.555
26.180863,0.020000,0.180000,0.260000,-0.020000,0.000000,0.000000,0.070465,0.117729,0.144151,-0.007933,0.000053,0.000000,11.819,6.554
26.200682,0.200000,0.180000,0.060000,0.000000,0.000000,0.000000,0.083419,0.123956,0.135736,-0.007139,0.000048,0.000000,10.961,6.544
26.220599,0.040000,0.120000,0.060000,0.000000,0.000000,0.000000,0.079077,0.123560,0.128163,-0.006425,0.000043,0.000000,10.188,6.491
26.240641,0.040000,0.140000,0.220000,-0.020000,0.000000,0.000000,0.075169,0.125204,0.137346,-0.007783,0.000039,0.000000,11.125,6.431
26.260718,0.060000,0.060000,0.280000,0.000000,0.000000,0.000000,0.073652,0.118684,0.151612,-0.007005,0.000035,0.000000,12.580,6.421
26.280612,-0.020000,0.080000,0.040000,0.000000,0.000000,0.000000,0.064287,0.114815,0.140451,-0.006304,0.000031,0.000000,11.441,6.417
26.300655,0.040000,-0.040000,0.200000,0.000000,0.000000,0.000000,0.061858,0.099334,0.146406,-0.005674,0.000028,0.000000,12.049,6.442
26.320578,0.000000,0.120000,-0.120000,-0.020000,0.000000,0.000000,0.055672,0.101400,0.119765,-0.007106,0.000026,0.000000,9.332,6.431
26.340636,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.050105,0.091260,0.119788,-0.006396,0.000023,0.000000,9.334,6.434
26.360685,0.200000,0.060000,-0.180000,0.000000,0.020000,0.000000,0.065095,0.088134,0.089810,-0.005756,0.002021,0.000000,6.277,6.408
26.380593,-0.020000,0.000000,0.060000,0.000000,0.000000,0.000000,0.056585,0.079321,0.086829,-0.005181,0.001819,0.000000,5.973,6.377
26.400631,0.140000,0.060000,0.060000,0.000000,0.000000,0.000000,0.064927,0.077389,0.084146,-0.004662,0.001637,0.000000,5.700,6.340
26.420560,0.120000,0.000000,0.080000,0.000000,0.000000,0.000000,0.070434,0.069650,0.083731,-0.004196,0.001473,0.000000,5.658,6.320
26.440591,0.140000,-0.020000,0.060000,0.000000,0.000000,0.000000,0.077391,0.060685,0.081358,-0.003777,0.001326,0.000000,5.416,6.289
26.460658,0.100000,0.020000,-0.020000,0.000000,0.000000,0.000000,0.079652,0.056616,0.071222,-0.003399,0.001193,0.000000,4.382,6.237
26.480709,0.120000,0.080000,0.000000,0.000000,0.000000,0.000000,0.083686,0.058955,0.064100,-0.003059,0.001074,0.000000,3.656,6.190
26.500644,0.060000,0.020000,0.100000,0.000000,0.000000,0.000000,0.081318,0.055059,0.067690,-0.002753,0.000966,0.000000,4.022,6.131
26.520681,0.220000,-0.060000,0.140000,0.000000,0.020000,0.000000,0.095186,0.043553,0.074921,-0.002478,0.002870,0.000000,4.759,6.086
26.540587,0.040000,0.040000,0.060000,0.000000,0.000000,0.000000,0.089667,0.043198,0.073429,-0.002230,0.002583,0.000000,4.607,6.042
26.560654,0.120000,0.000000,0.140000,0.000000,0.000000,0.000000,0.092701,0.038878,0.080086,-0.002007,0.002325,0.000000,5.286,6.027
26.580571,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.091431,0.034990,0.072077,-0.001806,0.002092,0.000000,4.469,6.009
26.600613,0.080000,-0.140000,0.060000,0.000000,0.000000,0.000000,0.090288,0.017491,0.070870,-0.001626,0.001883,0.000000,4.346,5.985
26.620762,0.120000,0.060000,0.060000,0.000000,0.000000,0.000000,0.093259,0.021742,0.069783,-0.001463,0.001695,0.000000,4.235,5.930
26.640572,0.240000,0.100000,0.220000,0.000000,0.020000,0.000000,0.107933,0.029568,0.084804,-0.001317,0.003525,0.000000,5.767,5.926
26.660607,0.120000,0.120000,0.180000,0.000000,0.000000,0.000000,0.109140,0.038611,0.094324,-0.001185,0.003173,0.000000,6.738,5.955
26.680669,0.180000,-0.020000,0.060000,0.000000,0.000000,0.000000,0.116226,0.032750,0.090892,-0.001067,0.002855,0.000000,6.388,5.985
26.700607,0.080000,-0.060000,0.200000,0.000000,0.000000,0.000000,0.112603,0.023475,0.101802,-0.000960,0.002570,0.000000,7.500,6.053
26.720647,0.080000,0.020000,0.120000,0.000000,0.000000,0.000000,0.109343,0.023128,0.103622,-0.000864,0.002313,0.000000,7.686,6.139
26.740570,0.020000,0.080000,-0.020000,0.000000,0.000000,0.000000,0.100408,0.028815,0.091260,-0.000778,0.002082,0.000000,6.425,6.167
26.760631,0.020000,0.020000,0.020000,0.000000,0.000000,0.000000,0.092368,0.027933,0.084134,-0.000700,0.001873,0.000000,5.699,6.208
