time_s,fx_n,fy_n,fz_n,mx_nm,my_nm,mz_nm
8.400656,0.180000,0.200000,0.260000,-0.020000,0.000000,0.000000
8.420630,0.180000,0.220000,0.160000,-0.020000,0.000000,0.000000
8.440601,0.160000,0.040000,0.420000,0.000000,0.000000,0.000000
8.460605,0.080000,0.080000,0.340000,0.000000,0.000000,0.000000
8.480581,0.100000,0.100000,0.140000,0.000000,0.000000,0.000000
8.500578,0.300000,0.180000,0.060000,-0.020000,0.020000,0.000000
8.520570,0.180000,0.220000,0.420000,-0.020000,0.000000,0.000000
8.540583,0.180000,0.160000,0.440000,0.000000,0.000000,0.000000
8.560681,0.100000,0.080000,0.180000,0.000000,0.000000,0.000000
8.580657,0.360000,0.160000,0.240000,0.000000,0.020000,0.000000
8.600647,0.100000,0.040000,0.620000,0.000000,0.000000,0.000000
8.620717,0.180000,0.080000,0.440000,0.000000,0.000000,0.000000
8.640639,0.240000,0.100000,0.300000,0.000000,0.000000,0.000000
8.660631,0.300000,0.160000,0.180000,-0.020000,0.020000,0.000000
8.680764,0.200000,0.020000,0.260000,0.000000,0.000000,0.000000
8.700605,0.220000,0.040000,0.340000,0.000000,0.000000,0.000000
8.720594,0.240000,0.140000,0.280000,-0.020000,0.000000,0.000000
8.740579,0.080000,0.240000,0.100000,-0.020000,0.000000,0.000000
8.760699,0.060000,0.160000,0.300000,-0.020000,0.000000,0.000000
8.780683,0.180000,0.100000,0.360000,0.000000,0.000000,0.000000
8.800667,0.160000,0.020000,0.320000,0.000000,0.000000,0.000000
8.820647,0.020000,0.020000,0.440000,0.000000,0.000000,0.000000
8.840643,0.120000,0.100000,0.140000,-0.020000,0.000000,0.000000
8.860642,0.100000,0.160000,0.000000,-0.020000,0.000000,0.000000
8.880630,0.120000,0.020000,0.140000,0.000000,0.000000,0.000000
8.900737,0.020000,0.000000,0.260000,0.000000,0.000000,0.000000
8.920603,0.000000,-0.020000,0.180000,0.000000,0.000000,0.000000
8.940590,0.040000,0.020000,0.000000,0.000000,0.000000,0.000000
8.960579,0.100000,0.040000,0.220000,0.000000,0.000000,0.000000
8.980566,0.180000,0.080000,0.420000,0.000000,0.000000,0.000000
9.000690,0.060000,0.040000,0.100000,0.000000,0.000000,0.000000
9.020662,0.020000,0.100000,0.080000,0.000000,0.000000,0.000000
9.040536,0.040000,0.060000,0.060000,0.000000,0.000000,0.000000
9.060667,0.100000,0.020000,0.140000,0.000000,0.000000,0.000000
9.080643,0.200000,0.120000,0.300000,0.000000,0.000000,0.000000
9.100632,0.100000,0.240000,0.020000,-0.020000,0.000000,0.000000
9.120633,0.240000,0.060000,0.340000,0.000000,0.020000,0.000000
9.140621,0.140000,-0.020000,0.200000,0.000000,0.000000,0.000000
9.160610,0.020000,0.080000,0.240000,0.000000,0.000000,0.000000
9.180607,0.000000,0.120000,-0.060000,0.000000,0.000000,0.000000
9.200715,0.160000,0.000000,0.060000,0.000000,0.000000,0.000000
9.220552,0.040000,0.020000,0.380000,0.000000,0.000000,0.000000
9.240571,0.160000,0.120000,0.220000,-0.020000,0.000000,0.000000
9.260705,0.100000,0.180000,0.000000,-0.020000,0.000000,0.000000
9.280665,0.140000,0.060000,0.060000,0.000000,0.000000,0.000000
9.300646,0.100000,0.120000,0.160000,0.000000,0.000000,0.000000
9.320645,0.060000,0.000000,0.180000,0.000000,0.000000,0.000000
9.340626,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000
9.360619,0.020000,0.080000,0.300000,0.000000,0.000000,0.000000
9.380612,0.100000,-0.020000,0.280000,0.000000,0.000000,0.000000
9.400600,0.140000,0.060000,0.060000,0.000000,0.000000,0.000000
9.420580,0.100000,0.000000,0.060000,0.000000,0.000000,0.000000
9.440573,0.180000,0.080000,0.320000,0.000000,0.000000,0.000000
9.460565,0.060000,0.000000,0.180000,0.000000,0.000000,0.000000
9.480695,0.100000,0.080000,0.260000,0.000000,0.000000,0.000000
9.500816,0.060000,0.140000,0.260000,0.000000,0.000000,0.000000
9.520670,0.100000,0.040000,0.160000,0.000000,0.000000,0.000000
9.540657,0.140000,0.060000,0.160000,0.000000,0.000000,0.000000
9.560787,0.100000,0.140000,0.240000,0.000000,0.000000,0.000000
9.580682,0.040000,0.140000,0.120000,0.000000,0.000000,0.000000
9.600801,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
9.620791,0.100000,0.020000,0.160000,0.000000,0.000000,0.000000
9.640746,0.140000,0.200000,0.280000,-0.020000,0.000000,0.000000
9.660705,0.160000,0.200000,0.300000,-0.020000,0.000000,0.000000
9.680597,0.200000,0.120000,0.300000,0.000000,0.000000,0.000000
9.700764,0.260000,0.120000,0.240000,0.000000,0.020000,0.000000
9.720701,0.160000,0.240000,0.300000,-0.020000,0.000000,0.000000
9.740688,0.140000,0.140000,0.200000,-0.020000,0.000000,0.000000
9.760849,0.220000,0.140000,0.400000,-0.020000,0.000000,0.000000
9.780673,0.040000,0.120000,0.240000,0.000000,0.000000,0.000000
9.800662,0.180000,0.240000,0.440000,-0.020000,0.000000,0.000000
9.820781,0.120000,0.140000,0.340000,-0.020000,0.000000,0.000000
9.840758,0.120000,0.080000,0.500000,0.000000,0.000000,0.000000
9.860629,0.260000,0.060000,0.280000,0.000000,0.020000,0.000000
9.880728,0.040000,0.180000,0.220000,-0.020000,0.000000,0.000000
9.900750,0.060000,0.140000,0.160000,0.000000,0.000000,0.000000
9.920705,0.100000,0.140000,0.460000,-0.020000,0.000000,0.000000
9.940731,0.100000,0.060000,0.160000,0.000000,0.000000,0.000000
9.960715,0.060000,0.140000,0.060000,-0.020000,0.000000,0.000000
9.981567,0.140000,0.120000,0.220000,0.000000,0.000000,0.000000
10.000675,0.180000,0.120000,0.080000,-0.020000,0.000000,0.000000
10.020672,0.120000,0.140000,0.220000,-0.020000,0.000000,0.000000
10.040673,0.040000,0.120000,0.140000,-0.020000,0.000000,0.000000
10.060635,0.160000,0.160000,0.200000,-0.020000,0.000000,0.000000
10.080624,0.060000,0.180000,0.080000,-0.020000,0.000000,0.000000
10.100942,0.000000,0.040000,0.100000,0.000000,0.000000,0.000000
10.120720,0.200000,0.120000,0.160000,0.000000,0.000000,0.000000
10.140735,0.160000,0.120000,0.180000,0.000000,0.000000,0.000000
10.160712,0.120000,0.000000,0.200000,0.000000,0.000000,0.000000
10.180723,0.020000,0.080000,0.280000,0.000000,0.000000,0.000000
10.200759,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000
10.220839,0.140000,0.080000,0.280000,0.000000,0.000000,0.000000
10.240816,0.080000,0.120000,0.500000,0.000000,0.000000,0.000000
10.260651,0.340000,0.160000,0.400000,-0.020000,0.020000,0.000000
10.280659,0.140000,0.040000,0.260000,0.000000,0.000000,0.000000
10.300740,0.340000,0.140000,0.260000,0.000000,0.020000,0.000000
10.320741,0.120000,0.100000,0.420000,-0.020000,0.000000,0.000000
10.340611,0.100000,0.120000,0.280000,0.000000,0.000000,0.000000
10.361863,-0.020000,0.060000,0.200000,0.000000,0.000000,0.000000
10.380723,0.060000,0.020000,0.060000,0.000000,0.000000,0.000000
10.400752,0.200000,0.180000,0.140000,-0.020000,0.000000,0.000000
10.420703,0.080000,0.000000,0.180000,0.000000,0.000000,0.000000
10.440714,0.200000,0.120000,0.020000,0.000000,0.020000,0.000000
10.460698,0.060000,0.080000,0.060000,0.000000,0.000000,0.000000
10.480700,0.100000,0.180000,0.140000,-0.020000,0.000000,0.000000
10.500814,0.060000,0.180000,0.140000,-0.020000,0.000000,0.000000
10.520650,-0.060000,0.060000,0.000000,0.000000,0.000000,0.000000
10.540750,0.040000,0.040000,0.320000,0.000000,0.000000,0.000000
10.560797,0.100000,0.060000,0.260000,0.000000,0.000000,0.000000
10.580762,0.180000,0.060000,0.220000,0.000000,0.000000,0.000000
10.600743,0.000000,0.060000,0.160000,0.000000,0.000000,0.000000
10.620746,0.000000,-0.020000,0.220000,0.000000,0.000000,0.000000
10.640726,0.140000,0.120000,0.240000,0.000000,0.000000,0.000000
10.660729,0.100000,0.240000,0.120000,-0.020000,0.000000,0.000000
10.680700,0.100000,0.180000,0.060000,0.000000,0.000000,0.000000
10.700679,0.060000,0.180000,0.200000,-0.020000,0.000000,0.000000
10.720669,0.080000,0.140000,0.220000,-0.020000,0.000000,0.000000
10.740989,0.060000,0.160000,0.060000,0.000000,0.000000,0.000000
10.760663,0.000000,0.060000,0.160000,0.000000,0.000000,0.000000
10.780712,0.040000,0.020000,0.260000,0.000000,0.000000,0.000000
10.800613,0.080000,0.080000,-0.020000,0.000000,0.000000,0.000000
10.820609,-0.020000,0.180000,0.100000,-0.020000,0.000000,0.000000
10.840737,0.020000,0.040000,0.440000,0.000000,0.000000,0.000000
10.860697,0.080000,0.180000,0.260000,-0.020000,0.000000,0.000000
10.880700,0.080000,0.120000,0.280000,0.000000,0.000000,0.000000
10.900691,-0.060000,0.200000,0.140000,-0.020000,0.000000,0.000000
10.920674,0.000000,0.060000,0.200000,0.000000,0.000000,0.000000
10.940649,0.080000,0.060000,0.220000,0.000000,0.000000,0.000000
10.960648,-0.080000,0.080000,0.160000,0.000000,0.000000,0.000000
10.980647,0.120000,0.120000,0.240000,0.000000,0.000000,0.000000
11.000528,0.020000,0.180000,0.240000,-0.020000,0.000000,0.000000
11.020686,0.100000,0.160000,0.120000,-0.020000,0.000000,0.000000
11.040563,0.080000,0.080000,0.180000,0.000000,0.000000,0.000000
11.060601,0.100000,0.060000,0.380000,0.000000,0.000000,0.000000
11.080588,0.000000,0.140000,0.200000,0.000000,0.000000,0.000000
11.100590,-0.060000,0.060000,-0.140000,0.000000,0.000000,0.000000
11.120627,0.140000,0.100000,-0.060000,0.000000,0.000000,0.000000
11.140627,0.140000,0.180000,0.120000,-0.020000,0.000000,0.000000
11.160649,-0.020000,0.120000,-0.060000,-0.020000,0.000000,0.000000
11.180657,0.120000,0.020000,-0.080000,0.000000,0.000000,0.000000
11.200535,0.000000,0.140000,-0.300000,0.000000,0.000000,0.000000
11.220685,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000
11.240685,0.200000,0.000000,0.140000,0.000000,0.000000,0.000000
11.260579,0.220000,-0.040000,-0.020000,0.000000,0.000000,0.000000
11.280572,0.060000,-0.120000,0.120000,0.000000,0.000000,0.000000
11.300619,0.200000,0.080000,0.020000,0.000000,0.000000,0.000000
11.320607,0.160000,0.180000,0.060000,-0.020000,0.000000,0.000000
11.340606,0.100000,0.140000,0.160000,0.000000,0.000000,0.000000
11.360652,0.060000,0.260000,-0.060000,-0.020000,0.000000,0.000000
11.380665,0.060000,0.000000,0.080000,0.000000,0.000000,0.000000
11.400708,0.120000,0.000000,0.020000,0.000000,0.000000,0.000000
11.420669,0.100000,0.080000,0.020000,0.000000,0.000000,0.000000
11.440699,0.000000,0.120000,-0.020000,-0.020000,0.000000,0.000000
11.460713,0.120000,0.140000,-0.040000,0.000000,0.000000,0.000000
11.480582,0.080000,0.180000,0.040000,-0.020000,0.000000,0.000000
11.500576,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000
11.520623,0.080000,0.040000,-0.140000,0.000000,0.000000,0.000000
11.540758,0.160000,0.060000,0.060000,0.000000,0.000000,0.000000
11.560637,0.120000,0.000000,0.060000,0.000000,0.000000,0.000000
11.580667,0.300000,0.000000,0.300000,0.000000,0.020000,0.000000
11.600694,0.120000,0.080000,-0.020000,0.000000,0.000000,0.000000
11.620897,0.100000,0.060000,0.080000,0.000000,0.000000,0.000000
11.640730,0.180000,0.040000,0.000000,0.000000,0.000000,0.000000
11.660739,0.000000,0.080000,0.000000,-0.020000,0.000000,0.000000
11.680834,0.120000,0.060000,0.000000,0.000000,0.000000,0.000000
11.700616,-0.020000,0.040000,0.360000,0.000000,0.000000,0.000000
11.720598,0.040000,0.120000,-0.040000,0.000000,0.000000,0.000000
11.740779,0.060000,-0.040000,0.260000,0.000000,0.000000,0.000000
11.760800,-0.020000,0.080000,-0.120000,0.000000,0.000000,0.000000
11.780706,0.100000,0.140000,0.000000,0.000000,0.000000,0.000000
11.800709,0.060000,0.140000,0.180000,-0.020000,0.000000,0.000000
11.820751,0.180000,0.120000,0.000000,0.000000,0.000000,0.000000
11.840714,0.160000,0.060000,0.060000,0.000000,0.000000,0.000000
11.860716,0.040000,0.000000,0.020000,0.000000,0.000000,0.000000
11.880734,0.020000,0.080000,-0.200000,0.000000,0.000000,0.000000
11.900719,0.220000,0.240000,0.020000,-0.020000,0.000000,0.000000
11.920598,0.180000,0.000000,0.100000,0.000000,0.000000,0.000000
11.940850,0.100000,0.180000,0.160000,-0.020000,0.000000,0.000000
11.960654,0.140000,0.200000,0.120000,-0.020000,0.000000,0.000000
11.980911,0.080000,0.100000,0.420000,0.000000,0.000000,0.000000
12.000685,0.100000,0.140000,0.220000,-0.020000,0.000000,0.000000
12.020657,0.000000,0.180000,0.080000,-0.020000,0.000000,0.000000
12.040555,0.180000,0.160000,0.100000,-0.020000,0.000000,0.000000
12.060571,0.180000,0.100000,0.160000,0.000000,0.000000,0.000000
12.080692,0.080000,0.040000,0.140000,0.000000,0.000000,0.000000
12.100584,0.100000,0.080000,0.060000,0.000000,0.000000,0.000000
12.120592,0.060000,0.060000,0.080000,0.000000,0.000000,0.000000
12.140616,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000
12.160610,-0.060000,0.000000,-0.080000,0.000000,0.000000,0.000000
12.180635,0.060000,0.180000,-0.160000,-0.020000,0.000000,0.000000
12.200625,-0.060000,0.080000,0.000000,0.000000,0.000000,0.000000
12.220529,-0.020000,0.020000,0.000000,0.000000,0.000000,0.000000
12.240556,0.040000,0.040000,0.020000,0.000000,0.000000,0.000000
12.260671,0.020000,0.100000,0.160000,-0.020000,0.000000,0.000000
12.280581,0.020000,0.040000,-0.160000,0.000000,0.000000,0.000000
12.300721,0.000000,0.120000,0.060000,0.000000,0.000000,0.000000
12.320576,0.060000,0.000000,0.060000,0.000000,0.000000,0.000000
12.340612,-0.060000,0.160000,0.100000,-0.020000,0.000000,0.000000
12.360628,-0.020000,0.160000,0.160000,0.000000,0.000000,0.000000
12.380660,0.100000,0.200000,0.000000,-0.020000,0.000000,0.000000
12.400651,0.100000,0.080000,-0.080000,0.000000,0.000000,0.000000
12.420650,-0.020000,0.020000,-0.100000,0.000000,0.000000,0.000000
12.440533,0.180000,0.040000,0.040000,0.000000,0.000000,0.000000
12.460554,0.020000,0.060000,0.140000,0.000000,0.000000,0.000000
12.480581,0.140000,0.120000,0.000000,-0.020000,0.000000,0.000000
12.500623,-0.060000,0.160000,0.040000,-0.020000,0.000000,0.000000
12.520590,-0.060000,0.020000,0.080000,0.000000,0.000000,0.000000
12.540728,-0.080000,-0.020000,0.000000,0.000000,0.000000,0.000000
12.560595,-0.020000,0.060000,-0.120000,0.000000,0.000000,0.000000
12.580689,-0.060000,0.080000,0.060000,0.000000,0.000000,0.000000
12.600640,0.100000,0.200000,0.060000,-0.020000,0.000000,0.000000
12.620657,0.020000,0.000000,0.100000,0.000000,0.000000,0.000000
12.640673,0.020000,0.000000,0.300000,0.000000,0.000000,0.000000
12.660558,0.060000,0.040000,0.280000,0.000000,0.000000,0.000000
12.680723,0.120000,0.220000,0.240000,-0.020000,0.000000,0.000000
12.700574,0.120000,0.180000,0.180000,-0.020000,0.000000,0.000000
12.720609,0.040000,0.060000,0.180000,0.000000,0.000000,0.000000
12.740593,0.140000,0.180000,0.320000,-0.020000,0.000000,0.000000
12.760604,0.120000,0.000000,-0.060000,0.000000,0.000000,0.000000
12.780620,0.080000,0.200000,-0.060000,-0.020000,0.000000,0.000000
12.800638,0.040000,0.120000,0.160000,0.000000,0.000000,0.000000
12.820642,0.180000,-0.060000,0.160000,0.000000,0.000000,0.000000
12.840651,0.000000,0.020000,0.060000,0.000000,0.000000,0.000000
12.860660,0.160000,0.080000,0.140000,0.000000,0.000000,0.000000
12.880545,0.200000,0.120000,0.160000,0.000000,0.000000,0.000000
12.900686,0.020000,0.140000,0.320000,-0.020000,0.000000,0.000000
12.920578,0.140000,0.240000,0.200000,-0.020000,0.000000,0.000000
12.940595,0.020000,0.060000,0.100000,0.000000,0.000000,0.000000
12.960606,0.140000,0.060000,0.260000,0.000000,0.000000,0.000000
12.980614,0.060000,0.120000,0.380000,0.000000,0.000000,0.000000
13.000622,0.020000,0.120000,0.100000,0.000000,0.000000,0.000000
13.020517,0.160000,0.100000,0.280000,0.000000,0.000000,0.000000
13.040646,0.020000,0.120000,0.120000,0.000000,0.000000,0.000000
13.060660,0.100000,0.040000,0.160000,0.000000,0.000000,0.000000
13.080675,0.120000,-0.020000,0.240000,0.000000,0.000000,0.000000
13.100545,0.000000,0.080000,0.160000,0.000000,0.000000,0.000000
13.120551,0.120000,0.180000,0.000000,-0.020000,0.000000,0.000000
13.140587,0.060000,0.260000,0.140000,-0.020000,0.000000,0.000000
13.160603,0.080000,0.180000,0.280000,-0.020000,0.000000,0.000000
13.180636,0.180000,0.120000,0.200000,0.000000,0.000000,0.000000
13.200500,0.140000,0.060000,0.200000,0.000000,0.000000,0.000000
13.220632,0.120000,0.020000,0.240000,0.000000,0.000000,0.000000
13.240646,0.140000,0.120000,0.080000,0.000000,0.000000,0.000000
13.260638,0.140000,0.020000,0.200000,0.000000,0.000000,0.000000
13.280667,0.140000,0.220000,0.060000,-0.020000,0.000000,0.000000
13.300534,0.140000,0.100000,0.200000,0.000000,0.000000,0.000000
13.320688,0.160000,0.240000,0.300000,-0.020000,0.000000,0.000000
13.340583,0.100000,0.100000,0.220000,0.000000,0.000000,0.000000
13.360589,0.240000,0.060000,0.100000,0.000000,0.000000,0.000000
13.380598,0.140000,0.080000,-0.020000,0.000000,0.000000,0.000000
13.400605,0.000000,0.080000,0.140000,0.000000,0.000000,0.000000
13.420608,0.020000,0.200000,0.320000,-0.020000,0.000000,0.000000
13.440654,0.180000,0.120000,0.140000,0.000000,0.000000,0.000000
13.460661,0.100000,0.220000,0.180000,-0.020000,0.000000,0.000000
13.480541,0.140000,0.060000,0.140000,0.000000,0.000000,0.000000
13.500657,0.160000,0.120000,0.420000,0.000000,0.000000,0.000000
13.520701,0.040000,0.140000,0.100000,-0.020000,0.000000,0.000000
13.540716,-0.060000,0.160000,0.040000,-0.020000,0.000000,0.000000
13.560739,0.020000,0.040000,0.060000,0.000000,0.000000,0.000000
13.580754,0.100000,0.080000,0.220000,0.000000,0.000000,0.000000
13.600624,0.020000,0.160000,0.000000,-0.020000,0.000000,0.000000
13.620629,0.080000,0.120000,0.080000,0.000000,0.000000,0.000000
13.640637,0.140000,0.000000,0.060000,0.000000,0.000000,0.000000
13.660677,0.020000,0.080000,0.040000,0.000000,0.000000,0.000000
13.680592,0.000000,0.120000,0.020000,-0.020000,0.000000,0.000000
13.700526,0.080000,0.080000,0.000000,0.000000,0.000000,0.000000
13.720684,0.020000,0.040000,0.100000,0.000000,0.000000,0.000000
13.740711,0.140000,0.060000,0.000000,0.000000,0.000000,0.000000
13.760576,0.100000,0.000000,0.020000,0.000000,0.000000,0.000000
13.780727,0.120000,-0.040000,0.000000,0.000000,0.000000,0.000000
13.800592,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000
13.820634,0.020000,0.060000,-0.040000,0.000000,0.020000,0.000000
13.840643,0.120000,-0.040000,0.000000,0.000000,0.000000,0.000000
13.860654,0.080000,0.160000,0.020000,-0.020000,0.000000,0.000000
13.880668,0.060000,0.060000,0.000000,0.000000,0.000000,0.000000
13.900549,-0.020000,0.120000,-0.140000,0.000000,0.000000,0.000000
13.920559,0.060000,0.080000,0.040000,0.000000,0.000000,0.000000
13.940698,0.080000,0.180000,-0.140000,-0.020000,0.000000,0.000000
13.960563,0.080000,0.020000,0.000000,0.000000,0.000000,0.000000
13.980726,0.100000,-0.020000,0.000000,0.000000,0.000000,0.000000
14.000627,0.140000,0.000000,0.020000,0.000000,0.000000,0.000000
14.020621,0.140000,0.000000,-0.100000,0.000000,0.000000,0.000000
14.040654,0.160000,-0.020000,0.080000,0.000000,0.000000,0.000000
14.060699,0.160000,0.000000,0.080000,0.000000,0.000000,0.000000
14.080521,0.000000,0.080000,0.100000,0.000000,0.000000,0.000000
14.100529,0.060000,0.080000,0.120000,0.000000,0.000000,0.000000
14.120530,0.060000,0.060000,0.080000,0.000000,0.000000,0.000000
14.140697,0.220000,0.120000,0.140000,0.000000,0.000000,0.000000
14.160571,0.240000,0.160000,0.080000,-0.020000,0.020000,0.000000
14.180631,0.120000,0.120000,0.120000,0.000000,0.000000,0.000000
14.200585,-0.020000,0.020000,0.280000,0.000000,0.000000,0.000000
14.220588,0.080000,0.140000,0.020000,0.000000,0.000000,0.000000
14.240627,0.160000,0.040000,0.060000,0.000000,0.000000,0.000000
14.260653,0.120000,0.000000,0.240000,0.000000,0.000000,0.000000
14.280656,0.120000,0.200000,0.000000,-0.020000,0.000000,0.000000
14.300664,0.040000,0.180000,0.120000,-0.020000,0.000000,0.000000
14.320668,0.180000,0.120000,0.180000,0.000000,0.000000,0.000000
14.340561,0.040000,0.120000,0.200000,-0.020000,0.000000,0.000000
14.360718,0.120000,0.040000,0.160000,0.000000,0.000000,0.000000
14.380579,0.240000,0.120000,0.320000,0.000000,0.020000,0.000000
14.400598,0.100000,0.000000,0.320000,0.000000,0.000000,0.000000
14.420597,0.200000,0.120000,0.000000,0.000000,0.000000,0.000000
14.440620,0.220000,0.180000,0.240000,-0.020000,0.020000,0.000000
14.460628,0.140000,0.040000,0.100000,0.000000,0.000000,0.000000
14.480641,0.140000,0.000000,0.400000,0.000000,0.000000,0.000000
14.500672,0.100000,0.180000,0.060000,-0.020000,0.000000,0.000000
14.520679,0.300000,0.140000,0.160000,-0.020000,0.020000,0.000000
14.540683,0.020000,0.200000,0.280000,-0.020000,0.000000,0.000000
14.560567,0.060000,0.200000,0.300000,-0.020000,0.000000,0.000000
14.580565,0.060000,0.040000,0.160000,0.000000,0.000000,0.000000
14.600574,0.160000,0.120000,0.240000,-0.020000,0.000000,0.000000
14.620578,0.100000,0.060000,0.120000,0.000000,0.000000,0.000000
14.640597,0.060000,0.140000,0.020000,-0.020000,0.000000,0.000000
14.660623,-0.080000,0.180000,0.340000,-0.020000,0.000000,0.000000
14.680673,0.100000,0.020000,0.300000,0.000000,0.000000,0.000000
14.700757,0.080000,0.180000,0.260000,-0.020000,0.000000,0.000000
14.720534,0.120000,0.060000,0.320000,0.000000,0.000000,0.000000
14.740677,0.160000,0.120000,0.440000,-0.020000,0.000000,0.000000
14.760557,0.080000,0.080000,0.220000,0.000000,0.000000,0.000000
14.780568,0.100000,0.180000,0.240000,-0.020000,0.000000,0.000000
14.800597,0.000000,0.120000,0.200000,-0.020000,0.000000,0.000000
14.820596,0.160000,0.080000,0.160000,0.000000,0.000000,0.000000
14.840608,0.060000,0.120000,0.040000,0.000000,0.000000,0.000000
14.860609,0.120000,0.140000,0.120000,-0.020000,0.000000,0.000000
14.880638,0.200000,0.000000,0.160000,0.000000,0.000000,0.000000
14.900510,0.020000,0.000000,0.160000,0.000000,0.000000,0.000000
14.920660,0.060000,0.000000,0.200000,0.000000,0.000000,0.000000
14.940677,0.240000,0.000000,0.240000,0.000000,0.000000,0.000000
14.960688,0.180000,0.120000,0.080000,0.000000,0.000000,0.000000
14.980577,0.220000,0.060000,0.160000,0.000000,0.000000,0.000000
15.000613,0.080000,0.120000,0.100000,0.000000,0.000000,0.000000
15.020592,0.020000,0.200000,0.240000,-0.020000,0.000000,0.000000
15.040614,0.220000,0.060000,0.160000,0.000000,0.000000,0.000000
15.060649,0.100000,0.000000,0.200000,0.000000,0.000000,0.000000
15.080617,0.220000,0.140000,0.080000,0.000000,0.000000,0.000000
15.100640,0.000000,0.120000,0.240000,0.000000,0.000000,0.000000
15.120651,-0.060000,0.160000,0.160000,0.000000,0.000000,0.000000
15.140659,-0.020000,0.060000,0.220000,0.000000,0.000000,0.000000
15.160548,0.140000,0.180000,0.140000,-0.020000,0.000000,0.000000
15.180569,0.180000,0.140000,0.240000,-0.020000,0.000000,0.000000
15.200757,0.060000,0.060000,0.280000,0.000000,0.000000,0.000000
15.220843,0.200000,0.100000,0.300000,0.000000,0.000000,0.000000
15.240746,0.240000,0.180000,0.160000,0.000000,0.020000,0.000000
15.260646,0.000000,0.020000,0.320000,0.000000,0.000000,0.000000
15.280798,0.140000,0.060000,0.000000,0.000000,0.000000,0.000000
15.300673,-0.020000,0.000000,0.240000,0.000000,0.000000,0.000000
15.320663,0.120000,0.080000,0.300000,0.000000,0.000000,0.000000
15.340687,0.080000,0.180000,0.080000,-0.020000,0.000000,0.000000
15.360700,0.060000,0.180000,0.140000,-0.020000,0.000000,0.000000
15.380695,0.000000,0.140000,0.200000,0.000000,0.000000,0.000000
15.400648,0.020000,0.020000,0.380000,0.000000,0.000000,0.000000
15.420824,0.080000,0.060000,0.080000,0.000000,0.000000,0.000000
15.440775,0.100000,0.000000,-0.160000,0.000000,0.000000,0.000000
15.460789,0.120000,0.000000,0.200000,0.000000,0.000000,0.000000
15.480636,0.220000,0.120000,0.220000,0.000000,0.000000,0.000000
15.500501,0.080000,0.260000,0.300000,-0.020000,0.000000,0.000000
15.520635,0.160000,0.140000,0.240000,0.000000,0.000000,0.000000
15.540660,0.100000,0.060000,0.120000,0.000000,0.000000,0.000000
15.560679,0.080000,0.240000,0.000000,-0.020000,0.000000,0.000000
15.580568,-0.020000,0.000000,0.000000,0.000000,0.000000,0.000000
15.600571,0.100000,0.300000,0.280000,-0.020000,0.000000,0.000000
15.620584,-0.020000,0.180000,0.120000,0.000000,0.000000,0.000000
15.640606,-0.060000,0.020000,0.040000,-0.020000,0.000000,0.000000
15.660604,0.000000,0.180000,0.100000,-0.020000,0.000000,0.000000
15.680630,0.040000,0.000000,0.240000,0.000000,0.000000,0.000000
15.700525,-0.020000,0.000000,0.120000,0.000000,0.000000,0.000000
15.720643,0.000000,0.200000,0.120000,-0.020000,0.000000,0.000000
15.740532,0.080000,0.160000,0.160000,0.000000,0.000000,0.000000
15.760660,0.140000,-0.020000,0.260000,0.000000,0.000000,0.000000
15.780679,0.000000,0.000000,0.240000,0.000000,0.000000,0.000000
15.800546,0.140000,0.040000,0.300000,0.000000,0.000000,0.000000
15.820581,0.040000,0.120000,0.140000,0.000000,0.000000,0.000000
15.840590,0.180000,0.180000,0.100000,-0.020000,0.000000,0.000000
15.860608,0.060000,0.160000,0.260000,-0.020000,0.000000,0.000000
15.880663,0.000000,0.200000,0.140000,-0.020000,0.000000,0.000000
15.900500,0.000000,0.240000,0.300000,-0.020000,0.000000,0.000000
15.920637,0.120000,0.200000,0.060000,-0.020000,0.000000,0.000000
15.940519,-0.020000,0.020000,0.040000,0.000000,0.000000,0.000000
15.960539,0.000000,0.060000,0.160000,0.000000,0.000000,0.000000
15.980541,-0.060000,0.000000,0.060000,0.000000,0.000000,0.000000
16.000562,0.080000,0.260000,0.060000,-0.020000,0.000000,0.000000
16.020582,0.040000,0.000000,-0.020000,0.000000,0.000000,0.000000
16.040575,0.120000,0.060000,0.100000,0.000000,0.000000,0.000000
16.060613,0.000000,0.180000,0.140000,-0.020000,0.000000,0.000000
16.080616,0.040000,0.100000,0.100000,0.000000,0.000000,0.000000
16.100625,0.040000,0.020000,0.160000,0.000000,0.000000,0.000000
16.120653,0.120000,-0.020000,-0.040000,0.000000,0.000000,0.000000
16.140664,0.020000,0.000000,0.200000,0.000000,0.000000,0.000000
16.160673,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000
16.180552,0.200000,-0.040000,0.120000,0.000000,0.000000,0.000000
16.200539,0.040000,0.020000,0.200000,0.000000,0.000000,0.000000
16.220580,0.080000,0.100000,0.100000,0.000000,0.000000,0.000000
16.240597,0.140000,0.040000,0.140000,0.000000,0.000000,0.000000
